year,CSIRO_ACCESS-ESM1-5_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r3i1p1f3,CCCma_CanESM5_r2i1p1f1,MOHC_HadGEM3-GC31-LL_r4i1p1f3,NOAA-GFDL_GFDL-CM4_r1i1p1f1,MIROC_MIROC-ES2L_r1i1p1f2,MOHC_UKESM1-0-LL_r1i1p1f2,NCC_NorCPM1_r1i1p1f1,NCC_NorESM2-LM_r1i1p1f1,CCCma_CanESM5_r2i1p2f1,CAMS_CAMS-CSM1-0_r2i1p1f1,MIROC_MIROC6_r1i1p1f1,MOHC_HadGEM3-GC31-LL_r2i1p1f3,CSIRO-ARCCSS_ACCESS-CM2_r1i1p1f1,IPSL_IPSL-CM6A-LR_r1i1p1f1,MOHC_UKESM1-0-LL_r2i1p1f2,CNRM-CERFACS_CNRM-CM6-1_r1i1p1f2,MRI_MRI-ESM2-0_r1i2p1f1,CCCma_CanESM5_r1i1p2f1,MOHC_HadGEM3-GC31-LL_r1i1p1f3,MOHC_UKESM1-0-LL_r3i1p1f2,MRI_MRI-ESM2-0_r1i1p1f1,CCCma_CanESM5_r3i1p1f1,NASA-GISS_GISS-E2-1-H_r1i1p1f1,INM_INM-CM4-8_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r4i1p1f2,CCCma_CanESM5_r3i1p2f1,NCAR_CESM2-WACCM_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r3i1p1f2,NASA-GISS_GISS-E2-1-G_r102i1p1f1,MOHC_UKESM1-0-LL_r4i1p1f2,E3SM-Project_E3SM-1-0_r1i1p1f1,CCCma_CanESM5_r1i1p1f1,BCC_BCC-ESM1_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r101i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p3f1,MPI-M_MPI-ESM1-2-HR_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r2i1p1f2,MPI-M_MPI-ESM1-2-LR_r1i1p1f1,NASA-GISS_GISS-E2-1-G_r1i1p1f1,CAMS_CAMS-CSM1-0_r1i1p1f1,SNU_SAM0-UNICON_r1i1p1f1,NCAR_CESM2_r1i1p1f1,CNRM-CERFACS_CNRM-ESM2-1_r1i1p1f2
1908,,94.963005,97.58318,94.88204,,107.85064,95.05478,,,98.10929,,,95.09257,,101.16278,95.45484,99.240204,95.52204,98.20261,94.896095,95.53604,96.76812,97.810844,100.65763,96.79467,98.45727,97.884735,,98.16834,100.859856,95.22852,,98.15381,102.43839,100.6557,101.525856,50.53537,98.28595,48.548626,100.73591,,96.516426,,98.19155
1909,,94.81735,97.50204,94.8899,,107.368835,95.51798,,,98.15447,,,95.19308,,101.784706,95.37134,99.59626,96.00263,97.74832,95.19097,95.31647,96.33731,98.09678,100.73875,96.84893,98.16953,97.75476,,98.23281,101.37189,95.4291,,97.97952,102.79712,100.67864,100.98283,50.555065,97.9952,48.390347,101.33063,,96.355095,,98.421684
1910,,94.96048,98.06843,95.16028,,107.409706,95.475746,,,97.956665,,,95.15295,,101.47177,95.13571,99.44217,96.63928,97.64563,94.87698,95.871,96.158516,98.05811,100.72584,96.910255,98.27685,97.48873,,98.361046,101.14823,95.33062,,97.76273,102.37562,101.33533,101.15508,50.515118,98.26251,48.80899,101.01426,,96.396935,,97.98401
1911,,94.92917,98.1311,95.27338,,107.233406,95.272545,,,98.01111,,,95.002846,,101.13235,95.37228,99.215706,96.5445,98.08029,94.738525,95.6177,96.878815,97.680504,100.850426,96.90229,98.36924,97.62635,,98.25,101.015625,95.17059,,97.32914,102.79132,101.31696,101.46232,50.799866,98.31143,48.51877,100.96409,,96.480934,,98.55594
1912,,94.87463,97.39562,95.02237,,107.62577,95.26871,,,97.8064,,,95.0554,,100.76188,94.844215,99.07627,96.25381,98.26296,95.00644,95.254295,96.06672,97.99268,100.101616,96.852196,97.756615,97.33825,,98.09585,101.23423,95.41665,,97.77771,102.72303,101.10432,100.85818,50.32742,98.194435,48.268204,100.97308,,96.694336,,98.08325
1913,,94.481224,97.81949,94.92438,,107.5729,95.13821,,,97.86219,,,94.96737,,101.30789,94.97128,99.1051,95.86208,97.9448,94.79428,95.03718,96.32281,97.61031,100.31097,97.02289,98.1751,97.68285,,98.38284,101.32444,95.15866,,98.03408,102.196556,100.55897,100.69915,50.65399,98.07215,48.2446,101.29049,,96.71032,,98.290245
1914,,94.47592,97.71292,94.498474,,107.68198,95.0109,,,97.892204,,,94.9224,,100.82562,94.656425,99.17034,96.32932,97.737114,94.89951,95.14747,96.53834,97.5803,100.51762,96.70111,97.81595,97.596375,,97.691734,101.095024,94.96317,,97.21902,102.33695,101.27755,101.0083,50.662598,98.169136,48.183956,101.15551,,96.768616,,98.14004
1915,,94.580376,97.702545,94.39621,,107.260475,94.80072,,,97.55045,,,95.14627,,100.93467,94.98997,99.09663,96.329765,97.35584,94.8703,95.10438,95.892586,97.57128,100.48757,96.80128,98.13461,97.76838,,98.135155,100.92209,94.752785,,97.70376,102.07696,101.01172,101.26658,50.86458,98.20829,48.410236,101.26293,,96.33808,,97.98514
1916,,94.57714,97.365944,94.55234,,107.211334,94.420166,,,97.94324,,,94.568245,,101.380516,95.25544,99.34751,95.9563,98.27399,94.5501,94.83781,95.94305,97.39709,99.89904,96.778175,98.105034,97.530205,,97.95693,101.111275,94.94479,,97.02072,102.20995,101.41379,101.38626,50.569447,97.683846,48.569645,101.304016,,96.78934,,98.26858
1917,,94.509125,97.508354,94.43793,,108.00962,94.213524,,,97.81547,,,94.77225,,100.773506,94.998314,98.78181,95.83828,97.93018,94.82681,94.78315,96.10132,97.78698,100.297516,96.72051,98.07209,97.568184,,97.90778,101.09683,94.751076,,97.34137,102.123055,101.160225,101.34848,50.643494,98.113075,48.573154,100.97567,,96.29226,,97.907135
1918,,94.21595,97.31562,94.693184,,107.71691,94.126915,,,97.452965,,,94.38659,,101.00837,94.67181,98.97186,96.09458,97.41339,94.61767,94.75225,95.94751,97.42251,100.63993,96.99508,98.08694,97.605156,,97.861305,100.73171,94.8844,,97.27207,102.0655,100.92608,101.06205,50.25777,98.081154,48.2054,101.02639,,95.953064,,98.0769
1919,,94.17315,97.08554,94.06974,,107.60101,93.973694,,,97.6249,,,94.518745,,100.77691,94.550255,98.87112,95.699135,97.60267,94.28408,94.45956,96.0372,97.08495,100.42924,96.62744,97.609406,97.3031,,97.68091,100.89536,94.43232,,97.4403,102.33457,101.319756,100.89507,50.541393,97.90446,48.04831,101.22864,,95.980125,,97.92951
1920,,94.18783,97.46368,94.281395,,107.357666,94.30487,,,97.79972,,,94.65353,,101.04957,94.052666,98.80981,95.84185,97.223816,94.13021,94.34333,95.80648,97.3697,100.581795,96.93451,98.043144,97.659546,,98.01946,100.640015,94.47055,,97.286194,102.24835,100.918846,100.77457,50.466766,98.01452,48.108738,100.88143,,96.0416,,97.91257
1921,,93.972496,97.850136,94.175865,,106.89954,94.04159,,,97.29923,,,94.221466,,100.87841,94.42759,98.32781,95.85709,97.75693,93.824135,94.16531,96.0903,97.26476,100.39735,96.750916,97.950745,97.36893,,97.86326,101.39257,94.29864,,96.92219,102.06713,100.75141,100.947205,50.664547,97.88589,48.151703,100.881996,,95.73224,,97.84872
1922,,94.107735,96.9809,94.451225,,107.10128,94.15954,,,97.25234,,,94.005775,,100.95718,94.13013,98.91687,95.682945,97.076965,94.01812,94.45695,96.13058,97.13913,100.60909,96.75123,97.67907,97.48293,,97.81958,101.537834,94.28454,,97.37653,102.127144,101.32076,101.01251,50.84169,98.25931,48.34952,101.31427,,95.98422,,97.92492
1923,,93.68305,96.71509,94.39212,,107.158195,94.02952,,,97.77618,,,93.86956,,100.27558,93.96374,98.909485,95.84698,97.37371,94.19043,94.03436,95.89807,97.67453,100.55811,96.55619,97.87498,97.54172,,97.87487,100.97115,94.46804,,97.15835,102.10638,101.195496,101.163574,50.716053,98.22201,48.471478,101.386955,,95.51728,,97.74627
1924,,93.57068,97.11356,94.31939,,107.00077,93.64506,,,97.36215,,,94.01606,,101.06918,93.87679,98.80759,96.02996,97.38138,93.832664,93.767395,96.59009,97.489075,99.93894,96.98255,97.82853,97.10721,,97.86486,101.2374,94.11036,,97.054474,102.03039,101.09897,101.30547,50.63031,97.94694,48.415493,101.03296,,95.667046,,98.07526
1925,,93.723206,97.665474,93.995575,,107.110985,93.58691,,,97.68872,,,93.957886,,100.43137,94.0095,98.488884,95.91132,96.99628,93.52175,94.138466,96.28726,97.24954,100.53213,96.72443,97.837105,97.166405,,97.65029,101.01013,93.71524,,96.937614,102.08679,101.20147,101.10378,50.681553,97.99295,48.50478,100.820045,,95.53186,,97.52283
1926,,93.44861,97.01234,93.88144,,107.55631,93.99868,,,97.30709,,,93.91195,,100.476685,93.70447,98.65152,95.99735,97.69166,93.47546,93.83167,95.95873,97.22727,100.441826,96.60709,97.57276,97.082634,,97.8956,100.92007,93.405975,,97.23191,102.00476,101.22998,101.213844,50.505497,97.81366,48.4503,101.29676,,95.71051,,98.027626
1927,,93.71517,97.10113,93.37506,,107.96387,94.043144,,,97.22592,,,93.79684,,100.876945,93.42535,98.43973,95.712364,96.95179,93.625496,93.94055,95.72176,97.15955,100.044914,96.67358,97.79946,96.86083,,97.72537,101.016335,93.92179,,96.413216,102.105316,100.59605,101.37515,50.45056,98.07372,48.429844,101.307495,,95.845764,,97.80209
1928,,93.46991,97.12205,93.625114,,106.95411,93.41711,,,97.16389,,,93.65717,,100.23759,93.94491,98.62464,95.34438,97.02725,93.24288,93.897766,96.00776,97.18618,100.20684,96.45292,97.52863,97.203156,,97.89066,101.12882,93.66639,,96.92923,101.98484,100.63446,101.152885,50.40288,97.73948,48.46812,100.74563,,95.570244,,97.868805
1929,,93.15952,96.68548,93.57957,,106.97068,93.25235,,,97.16485,,,93.60212,,99.911835,93.82104,98.617455,95.5965,97.49912,93.509,93.71279,95.86358,97.43481,100.20794,96.58646,98.04842,97.00326,,97.56717,101.115875,93.983406,,97.01414,102.03238,101.236786,100.64761,50.46008,98.04531,48.408497,100.93522,,95.561775,,97.75068
1930,,93.30425,96.404564,93.26706,,106.961296,93.43939,,,96.80596,,,93.37951,,100.6499,93.31014,98.4652,95.37485,97.13738,93.41511,93.7541,94.97217,96.879814,100.5958,96.54315,97.515816,96.860146,,97.48557,100.98102,93.4387,,97.14243,102.11237,100.97764,100.539116,50.271175,97.942535,48.31195,100.99128,,95.9158,,97.56417
1931,,93.12383,97.077705,93.25025,,107.01016,93.00822,,,97.07236,,,93.87711,,100.77195,93.34504,98.546875,95.88202,96.94428,93.52659,93.66686,96.00263,96.891426,100.582855,96.61065,97.480705,97.19746,,97.60429,101.39612,93.14625,,96.79663,102.38559,101.02487,100.63743,50.53189,97.41241,48.127346,100.870155,,95.68154,,97.51337
1932,,92.82638,96.63415,93.650856,,107.16079,93.22608,,,97.056786,,,93.15302,,100.70321,93.08053,98.37909,95.91955,96.962616,93.256035,93.432625,95.773,96.43881,100.17835,96.810326,97.497826,97.23862,,97.50126,100.95388,93.17902,,97.02863,102.07676,100.84316,101.33017,50.803097,97.467896,48.185596,101.321625,,95.655174,,97.646736
1933,,92.91382,96.781944,93.16691,,106.74668,93.0301,,,96.986046,,,93.38464,,99.85263,93.26941,98.1695,94.9957,96.87031,93.092354,93.46514,95.74355,96.82273,100.503914,96.76371,97.83234,96.86857,,97.55619,100.74121,92.97888,,96.54065,102.000786,101.01313,101.097084,50.5838,97.60791,48.13797,100.516624,,95.46426,,97.71407
1934,,93.01474,96.81199,93.028015,,106.8525,93.60952,,,96.77869,,,92.961426,,100.151245,92.80129,98.21252,95.53588,96.64163,93.12617,93.38672,96.04681,96.715324,100.560905,96.79785,97.59152,96.72236,,97.45215,100.952995,93.32919,,96.3263,101.87084,100.90683,100.6704,50.38124,97.31101,48.068623,101.04846,,95.53805,,97.3406
1935,,92.69543,96.77454,92.84481,,107.071266,93.021034,,,96.90484,,,93.06863,,100.25773,92.86243,98.19129,95.03767,96.84841,92.93793,93.410545,95.4714,96.617065,100.26832,96.66856,97.12756,96.72803,,97.569115,101.01859,93.3261,,96.822,102.20489,101.020226,100.56069,50.3008,97.53277,48.1442,101.37318,,95.33267,,97.58329
1936,,92.28106,96.4645,92.85046,,107.00663,92.5101,,,96.766624,,,93.04682,,100.42342,93.11206,98.4206,95.12637,96.97055,93.09466,93.29486,95.67194,96.76832,100.03449,96.734924,97.53657,96.74438,,97.432976,101.35433,93.04621,,96.62641,101.80353,101.21249,100.81606,50.274677,97.22974,48.27653,100.88714,,95.60501,,97.38317
1937,,92.643456,96.554985,92.87894,,106.44922,92.74351,,,96.98554,,,92.83436,,99.859856,92.528534,98.23925,95.05332,96.643166,92.84435,93.182434,95.17453,96.786865,99.785065,96.55713,97.46029,96.34341,,97.30054,101.18368,92.74701,,96.49064,101.73824,101.23121,100.96322,50.302628,97.10453,48.360138,100.99798,,95.34888,,97.44262
1938,,92.50363,96.14941,92.474144,,106.93325,92.77953,,,96.941864,,,92.7583,,99.35641,92.73907,98.08198,95.307304,96.65573,93.06007,93.38549,95.73798,96.379875,99.96112,96.67658,97.374695,97.11994,,97.14462,100.777596,92.539116,,96.40209,102.12916,100.68152,101.1663,50.46092,97.08062,48.1479,101.39484,,95.092094,,97.650536
1939,,92.50574,96.367226,92.29885,,106.75662,92.61753,,,96.515144,,,92.59067,,100.668144,92.488434,98.25711,95.29597,96.855446,92.493095,93.18671,95.381004,96.449196,100.33254,96.70072,97.26159,96.3313,,97.29981,101.024506,92.577934,,96.690865,102.2984,100.87736,100.80322,50.490482,96.9953,47.957767,101.480995,,95.259605,,97.20636
1940,,92.5295,96.49903,92.270874,,106.63645,92.291565,,,96.16598,,,92.25965,,99.82471,92.85406,98.13084,95.65969,96.64051,92.41138,92.60492,95.74467,96.84235,100.065125,96.55596,97.68339,96.62329,,97.08423,101.508385,92.85669,,96.33829,101.89887,101.36154,100.875244,50.259182,97.35986,48.113537,101.3078,,95.10547,,97.02863
1941,,92.54604,96.43622,92.528564,,106.55721,92.48395,,,96.80957,,,92.26218,,99.91384,92.58428,97.91433,95.17191,96.163185,92.26318,92.73526,95.58432,96.50812,99.89448,96.614876,97.18795,96.56229,,96.899895,100.96399,92.26783,,96.164604,101.62274,101.06475,100.94587,50.49181,97.560524,48.04199,100.88062,,95.00656,,97.39865
1942,,92.16089,96.50851,92.191536,,106.683716,92.36962,,,96.44968,,,92.16155,,100.10258,92.376945,98.066376,94.93024,96.50287,92.31852,92.638725,95.517525,96.06247,100.5089,96.477104,97.30041,96.14234,,96.8975,100.963585,92.50469,,96.26346,101.58462,100.556885,101.480156,50.535217,97.0777,48.15274,101.34632,,94.54142,,96.86314
1943,,92.32495,96.212746,92.10084,,106.623314,92.293785,,,96.490456,,,92.12237,,100.140686,91.94729,98.09616,95.15754,96.873085,92.45773,92.548195,95.805824,96.69706,100.15116,96.489044,96.97152,96.198425,,96.793884,101.51237,92.55761,,96.17788,101.82584,100.87875,101.32163,50.297047,97.130135,48.302464,101.151855,,95.37394,,97.29706
1944,,92.277534,96.36029,91.739136,,106.71286,92.052284,,,96.340355,,,91.97894,,99.22993,91.94456,98.110664,95.508125,96.31494,92.39746,92.294624,95.472626,96.67362,99.984795,96.70361,97.18277,96.287285,,97.039,101.14675,92.1958,,96.36857,101.903625,101.50001,101.13717,50.35557,97.0104,47.73763,100.78204,,95.24181,,97.11375
1945,,92.20077,96.097404,91.92741,,106.73895,91.74062,,,95.85296,,,91.44677,,100.05487,91.86492,97.89533,94.95562,96.71497,92.37171,92.20933,95.345795,96.0853,99.89566,96.38513,96.96223,96.094246,,97.11158,100.866035,92.582344,,96.298615,101.71091,101.13203,100.713326,50.330433,97.234,47.988785,101.11358,,94.89918,,96.922935
1946,,91.839455,96.22573,92.11535,,106.93784,92.38833,,,96.415016,,,91.90916,,99.773445,92.002144,98.03715,95.486626,96.552185,91.937935,92.16294,95.34396,96.22476,100.09551,96.555305,97.10267,96.0718,,96.801674,100.86945,92.09844,,96.26093,101.7712,100.806206,100.58582,50.56401,96.83277,47.82842,101.54807,,94.533485,,97.1239
1947,,92.05306,96.43558,91.53985,,106.70673,92.133766,,,96.061646,,,91.858376,,99.69464,91.85384,97.55799,95.275154,96.41256,91.710365,91.56784,95.27993,96.35029,100.29537,96.45995,96.93862,96.39823,,96.9786,101.10581,92.61724,,95.72644,101.92924,101.022,100.96997,50.432278,97.15918,48.141796,101.03977,,95.69648,,97.00356
1948,,91.68735,95.60047,91.79355,,106.6343,91.78738,,,96.04301,,,91.79403,,99.523224,91.87857,97.874054,94.89912,96.0607,91.45751,92.32642,95.23459,95.896965,100.284584,96.442665,96.852356,96.14099,,96.48306,101.40225,92.08065,,95.715,101.68287,101.25645,101.170906,50.16188,96.80023,48.053288,101.64121,,94.47876,,96.82868
1949,,91.83732,95.72708,91.54887,,106.290794,91.83383,,,95.65281,,,91.702324,,99.64453,91.93238,97.66272,94.544716,96.026886,91.637085,91.97882,95.0867,96.09098,100.3659,96.33942,96.88117,95.83041,,96.82138,101.25019,91.4941,,95.836205,101.58758,100.9624,100.93635,50.32501,97.0375,48.04571,100.85305,,94.5751,,96.84298
1950,,91.78686,96.114685,91.51709,,106.587616,91.44836,,,96.14805,,,91.63355,,99.559944,92.037605,97.506355,94.95478,96.17867,91.385216,91.85676,95.110405,96.41862,100.58344,96.27476,96.73651,95.697235,,96.53408,100.93107,91.86609,,95.96235,101.43591,100.90872,100.50529,50.370255,97.03986,47.8394,100.72735,,94.51122,,97.009766
1951,,91.614555,95.82355,91.033806,,106.45172,91.249664,,,95.56197,,,91.08963,,100.020744,91.634735,97.54046,94.619316,96.00471,91.453285,91.35767,95.01511,95.68723,100.46066,96.8349,96.58932,95.81585,,96.893166,100.97946,91.69653,,95.80308,101.63267,101.151146,100.99161,50.095715,96.61852,48.104855,101.23691,,94.59107,,96.88645
1952,,91.55187,95.33917,91.05654,,106.43781,91.273865,,,96.06408,,,91.20957,,99.27087,91.7109,97.57364,95.47779,96.22958,91.44407,91.80161,95.04925,95.67636,100.276985,96.43157,96.63801,96.02869,,96.78638,101.64501,91.4921,,95.66975,101.78773,101.39606,101.07263,49.985104,96.83553,47.964344,101.32177,,93.838745,,96.31775
1953,,91.37769,96.25248,91.16747,,106.61786,91.30866,,,95.8515,,,91.314476,,99.77039,91.4835,97.37368,95.25848,95.528984,91.50187,92.19641,94.91376,95.825035,100.289024,96.299324,96.561714,95.90167,,96.676216,101.15741,91.47989,,95.531525,101.8002,101.30521,101.19677,50.124798,96.66763,48.120983,101.20932,,94.40851,,96.92346
1954,,91.354225,95.84771,90.60995,,106.40836,91.24709,,,95.570984,,,90.62845,,99.31556,91.583046,97.54653,94.68261,95.80779,90.80183,92.10963,94.99091,95.430084,99.84066,96.34351,96.675476,96.02768,,96.735664,100.65563,91.48315,,95.69113,101.272026,100.98071,100.93162,50.171234,96.41598,48.07587,101.14086,,94.13151,,96.57763
1955,,91.157036,95.79119,90.853905,,106.33279,91.37482,,,95.27621,,,91.006676,,99.37634,91.50037,97.29907,94.7106,95.84784,90.846504,91.3885,94.91648,95.82725,99.66641,96.11169,96.27557,96.19351,,96.73902,100.69259,90.98055,,95.50595,101.293976,101.22462,101.4245,50.0883,96.35659,47.914104,101.54224,,93.92524,,96.56501
1956,,90.93775,96.06391,90.82593,,106.4634,90.8222,,,95.68274,,,90.84594,,99.650185,91.245544,97.35507,95.014496,95.835976,90.3843,91.43909,95.07305,95.59744,99.90957,96.17271,96.52087,95.772545,,96.46723,101.21517,91.17841,,95.46952,101.64044,101.18659,101.31106,50.21477,96.664795,47.78304,101.393456,,94.144936,,96.382286
1957,,90.66926,95.49636,90.41669,,106.219734,90.93304,,,95.559326,,,90.53193,,99.689575,91.32369,97.32029,95.0841,95.67655,90.43185,91.122795,94.920105,95.38311,100.21931,96.11261,96.84031,95.80746,,96.6337,101.55317,91.066895,,95.20977,101.78787,101.10732,100.930695,50.176533,96.612335,48.006893,100.88445,,94.376945,,96.59045
1958,,90.659004,95.292625,90.76236,,106.198555,90.96075,,,95.370094,,,90.52039,,99.46326,91.110016,97.23722,94.91315,95.38013,90.32894,91.17642,95.08953,95.39843,99.876564,96.22512,96.51206,95.54574,,96.22726,101.43035,91.040794,,95.246,101.57571,100.477295,100.73408,50.22255,96.25161,48.046207,100.79252,,94.018585,,96.332306
